global_step,epoch,loss,learning_rate,correctness_reward,format_reward,total_reward,num_samples
260,0.52,0.031204745173454285,2.536842105263158e-06,0.6626884043216705,0.75,0.8126884043216704,4
261,0.522,-0.10887075215578079,2.5263157894736844e-06,0.6055783554911613,0.6666666666666666,0.7389116888244947,4
262,0.524,-0.00310693820938468,2.5157894736842107e-06,0.6939670145511627,0.5,0.7939670145511627,4
263,0.526,-0.04534385725855827,2.5052631578947375e-06,0.5114363059401512,0.75,0.6614363059401511,4
264,0.528,0.05132865905761719,2.4947368421052634e-06,0.5678935497999191,1.0,0.7678935497999191,4
265,0.53,0.0859907865524292,2.4842105263157897e-06,0.6344121918082237,0.5833333333333333,0.7510788584748904,4
266,0.532,0.10184505581855774,2.473684210526316e-06,0.3137488514184952,0.75,0.46374885141849514,4
267,0.534,0.11354538053274155,2.4631578947368424e-06,0.49027492851018906,0.8333333333333333,0.6569415951768557,4
268,0.536,0.13235802948474884,2.4526315789473687e-06,0.623485878109932,0.75,0.7734858781099319,4
269,0.538,0.02025958150625229,2.442105263157895e-06,0.5056620016694069,0.75,0.6556620016694068,4
270,0.54,0.17086778581142426,2.4315789473684213e-06,0.32414038106799126,0.8333333333333334,0.4908070477346579,4
271,0.542,-0.0012655837927013636,2.4210526315789477e-06,0.6022578701376915,0.8333333333333333,0.7689245368043581,4
272,0.544,-0.04467950388789177,2.410526315789474e-06,0.4143199361860752,0.8333333333333333,0.5809866028527418,4
273,0.546,0.07163534313440323,2.4000000000000003e-06,0.46402374655008316,0.8333333333333334,0.6306904132167498,4
274,0.548,0.03654354810714722,2.3894736842105266e-06,0.3472828008234501,0.8333333333333333,0.5139494674901167,4
275,0.55,0.04850771278142929,2.378947368421053e-06,0.4733341857790947,0.75,0.6233341857790946,4
276,0.552,0.05201871693134308,2.368421052631579e-06,0.7296672463417053,0.9166666666666666,0.9130005796750387,4
277,0.554,0.16420677304267883,2.357894736842105e-06,0.6356078386306763,0.9166666666666666,0.8189411719640096,4
278,0.556,0.03746870905160904,2.347368421052632e-06,0.6438722759485245,0.75,0.7938722759485244,4
279,0.558,-0.07224147766828537,2.3368421052631583e-06,0.5008787736296654,0.75,0.6508787736296653,4
280,0.56,0.15017428994178772,2.326315789473684e-06,0.6622417122125626,0.75,0.8122417122125625,4
281,0.562,-0.062015097588300705,2.3157894736842105e-06,0.6712010651826859,0.9166666666666666,0.8545343985160192,4
282,0.564,0.04869694635272026,2.3052631578947373e-06,0.5327434539794922,0.9166666666666666,0.7160767873128255,4
283,0.566,0.12544578313827515,2.294736842105263e-06,0.7223637402057648,0.8333333333333333,0.8890304068724314,4
284,0.568,0.12459049373865128,2.2842105263157895e-06,0.4472564607858658,0.9166666666666666,0.6305897941191991,4
285,0.57,0.08222685754299164,2.273684210526316e-06,0.740196481347084,0.9166666666666666,0.9235298146804174,4
286,0.572,-0.08148961514234543,2.2631578947368426e-06,0.5767425149679184,1.0,0.7767425149679184,4
287,0.574,0.1466604769229889,2.2526315789473685e-06,0.3607088774442673,0.75,0.5107088774442673,4
288,0.576,0.21519574522972107,2.242105263157895e-06,0.6733209788799286,0.6666666666666666,0.8066543122132619,4
289,0.578,-0.02241932414472103,2.231578947368421e-06,0.6444753855466843,0.6666666666666666,0.7778087188800176,4
290,0.58,0.10482669621706009,2.221052631578948e-06,0.7707097977399826,0.8333333333333334,0.9373764644066492,4
291,0.582,0.028029857203364372,2.2105263157894738e-06,0.49005625396966934,0.9166666666666666,0.6733895873030027,4
292,0.584,-0.03081805258989334,2.2e-06,0.7386642843484879,1.0,0.9386642843484878,4
293,0.586,0.0935150608420372,2.1894736842105264e-06,0.7767112106084824,0.75,0.9267112106084823,4
294,0.588,0.11469197273254395,2.1789473684210528e-06,0.3410663679242134,0.9166666666666666,0.5243997012575468,4
295,0.59,0.014402036555111408,2.168421052631579e-06,0.6560586839914322,0.5833333333333333,0.7727253506580989,4
296,0.592,-0.11222553253173828,2.1578947368421054e-06,0.6022588387131691,0.9166666666666666,0.7855921720465024,4
297,0.594,0.051302142441272736,2.1473684210526317e-06,0.5934188812971115,0.75,0.7434188812971114,4
298,0.596,0.07402892410755157,2.136842105263158e-06,0.6215869188308716,0.9166666666666666,0.8049202521642049,4
299,0.598,0.0925658717751503,2.1263157894736844e-06,0.6725718080997467,0.9166666666666666,0.85590514143308,4
300,0.6,0.06047676503658295,2.1157894736842107e-06,0.6151864677667618,0.75,0.7651864677667617,4
301,0.602,0.08699086308479309,2.105263157894737e-06,0.748251736164093,0.75,0.8982517361640929,4
302,0.604,0.07920242846012115,2.0947368421052634e-06,0.538079746067524,0.75,0.6880797460675239,4
303,0.606,0.0992889329791069,2.0842105263157897e-06,0.31863933801651,0.8333333333333334,0.48530600468317664,4
304,0.608,0.17790749669075012,2.073684210526316e-06,0.6490706354379654,0.8333333333333333,0.815737302104632,4
305,0.61,0.09336266666650772,2.0631578947368424e-06,0.5697326362133026,1.0,0.7697326362133026,4
306,0.612,0.0671740472316742,2.0526315789473687e-06,0.6638108193874359,0.9166666666666666,0.8471441527207693,4
307,0.614,-0.13526096940040588,2.042105263157895e-06,0.3641243763267994,0.9166666666666666,0.5474577096601327,4
308,0.616,0.04080566018819809,2.031578947368421e-06,0.6957498341798782,0.75,0.8457498341798781,4
309,0.618,0.05893924459815025,2.0210526315789477e-06,0.15794659312814474,0.9166666666666666,0.3412799264614781,4
310,0.62,0.046088770031929016,2.010526315789474e-06,0.5161678493022919,0.8333333333333333,0.6828345159689585,4
311,0.622,0.05858427658677101,2.0000000000000003e-06,0.6511662900447845,0.6666666666666666,0.7844996233781178,4
312,0.624,0.15981265902519226,1.9894736842105262e-06,0.6918010860681534,0.9166666666666666,0.8751344194014867,4
313,0.626,0.07025858759880066,1.978947368421053e-06,0.19478623196482658,1.0,0.3947862319648266,4
314,0.628,-0.009088951162993908,1.9684210526315793e-06,0.5187213122844696,0.5833333333333333,0.6353879789511363,4
315,0.63,0.14118945598602295,1.9578947368421052e-06,0.6791814565658569,0.75,0.8291814565658568,4
316,0.632,-0.06729664653539658,1.9473684210526315e-06,0.7022971361875534,1.0,0.9022971361875534,4
317,0.634,-0.09309003502130508,1.936842105263158e-06,0.69200199842453,0.75,0.8420019984245299,4
318,0.636,-0.0717291608452797,1.9263157894736846e-06,0.77750363945961,0.9166666666666666,0.9608369727929433,4
319,0.638,-0.08090948313474655,1.9157894736842105e-06,0.562798447906971,0.75,0.712798447906971,4
320,0.64,0.05310681089758873,1.905263157894737e-06,0.5532662868499756,0.75,0.7032662868499755,4
321,0.642,0.11516091972589493,1.8947368421052634e-06,0.5920782200992107,0.8333333333333333,0.7587448867658774,4
322,0.644,0.07766153663396835,1.8842105263157895e-06,0.6707702428102493,0.9166666666666666,0.8541035761435827,4
323,0.646,-0.05686267837882042,1.8736842105263158e-06,0.2710115537047386,0.8333333333333333,0.43767822037140525,4
324,0.648,0.026992067694664,1.8631578947368424e-06,0.6752212345600128,1.0,0.8752212345600128,4
325,0.65,0.11659305542707443,1.8526315789473687e-06,0.4955992102622986,0.75,0.6455992102622985,4
326,0.652,0.07548660784959793,1.8421052631578948e-06,0.6255595237016678,0.8333333333333333,0.7922261903683344,4
327,0.654,-0.07625415176153183,1.8315789473684211e-06,0.7413688600063324,0.9166666666666666,0.9247021933396657,4
328,0.656,0.07533379644155502,1.8210526315789475e-06,0.6898812055587769,0.9166666666666666,0.8732145388921102,4
329,0.658,-0.1901852786540985,1.810526315789474e-06,0.3664783388376236,0.75,0.5164783388376235,4
330,0.66,-0.025376886129379272,1.8000000000000001e-06,0.539267860352993,0.9166666666666666,0.7226011936863264,4
331,0.662,0.01979958638548851,1.7894736842105265e-06,0.6526347398757935,0.9166666666666666,0.8359680732091268,4
332,0.664,-0.05700262263417244,1.7789473684210528e-06,0.6105511635541916,0.8333333333333333,0.7772178302208582,4
333,0.666,0.10604941844940186,1.768421052631579e-06,0.6500486433506012,0.9166666666666666,0.8333819766839345,4
334,0.668,0.10903111100196838,1.7578947368421054e-06,0.4196314737200737,0.9166666666666666,0.602964807053407,4
335,0.67,-0.2526596784591675,1.7473684210526318e-06,0.384706512093544,0.9166666666666666,0.5680398454268774,4
336,0.672,-0.03952859342098236,1.736842105263158e-06,0.6452858299016953,1.0,0.8452858299016952,4
337,0.674,-0.04151725023984909,1.7263157894736842e-06,0.747517004609108,0.75,0.8975170046091079,4
338,0.676,0.08075803518295288,1.7157894736842107e-06,0.7008650377392769,1.0,0.9008650377392768,4
339,0.678,0.021368006244301796,1.705263157894737e-06,0.598627857863903,0.9166666666666666,0.7819611911972364,4
340,0.68,0.11279216408729553,1.6947368421052632e-06,0.6961224526166916,0.9166666666666666,0.8794557859500249,4
341,0.682,-0.13858084380626678,1.6842105263157895e-06,0.3358953036367893,0.8333333333333333,0.502561970303456,4
342,0.684,-0.10422409325838089,1.673684210526316e-06,0.5183127596974373,0.75,0.6683127596974372,4
343,0.686,0.037753794342279434,1.6631578947368424e-06,0.40094832330942154,0.8333333333333333,0.5676149899760882,4
344,0.688,-0.001684123883023858,1.6526315789473685e-06,0.5408416986465454,0.5833333333333333,0.6575083653132121,4
345,0.69,0.07493194192647934,1.6421052631578948e-06,0.6568378359079361,0.8333333333333334,0.8235045025746027,4
346,0.692,0.02676413580775261,1.6315789473684212e-06,0.5785425081849098,1.0,0.7785425081849098,4
347,0.694,-0.05026115104556084,1.6210526315789473e-06,0.6202728301286697,0.75,0.7702728301286696,4
348,0.696,-0.05952446907758713,1.6105263157894738e-06,0.5812353789806366,0.9166666666666666,0.76456871231397,4
349,0.698,-0.035606395453214645,1.6000000000000001e-06,0.7263061851263046,0.75,0.8763061851263045,4
350,0.7,0.003639979986473918,1.5894736842105265e-06,0.5194099470973015,0.8333333333333333,0.6860766137639681,4
351,0.702,-0.0502653494477272,1.5789473684210526e-06,0.620831310749054,1.0,0.8208313107490539,4
352,0.704,0.020538875833153725,1.5684210526315791e-06,0.5527628436684608,1.0,0.7527628436684608,4
353,0.706,0.009553507901728153,1.5578947368421054e-06,0.5010130703449249,0.6666666666666666,0.6343464036782582,4
354,0.708,0.12563207745552063,1.5473684210526316e-06,0.5968028753995895,0.75,0.7468028753995894,4
355,0.71,0.10856252908706665,1.5368421052631579e-06,0.6641545295715332,0.8333333333333333,0.8308211962381998,4
356,0.712,0.11004304885864258,1.5263157894736844e-06,0.5263737067580223,0.9166666666666666,0.7097070400913557,4
357,0.714,6.35782896551973e-07,1.5157894736842108e-06,0.5589005500078201,0.6666666666666666,0.6922338833411534,4
358,0.716,-0.10082969814538956,1.5052631578947369e-06,0.5654598921537399,0.9166666666666666,0.7487932254870733,4
359,0.718,0.24594233930110931,1.4947368421052632e-06,0.5377097353339195,0.9166666666666666,0.7210430686672529,4
360,0.72,0.03767673671245575,1.4842105263157897e-06,0.7373198717832565,0.9166666666666666,0.9206532051165899,4
361,0.722,0.22720247507095337,1.4736842105263159e-06,0.7619482725858688,0.8333333333333333,0.9286149392525355,4
362,0.724,0.11709052324295044,1.4631578947368422e-06,0.8011956959962845,0.9166666666666666,0.9845290293296178,4
363,0.726,0.019570903852581978,1.4526315789473685e-06,0.27391932159662247,0.9166666666666666,0.45725265492995576,4
364,0.728,0.043410979211330414,1.442105263157895e-06,0.6403055489063263,0.9166666666666666,0.8236388822396596,4
365,0.73,-0.09225588291883469,1.4315789473684212e-06,0.46051979809999466,0.8333333333333333,0.6271864647666613,4
366,0.732,0.00651351734995842,1.4210526315789475e-06,0.7068044245243073,0.8333333333333333,0.8734710911909739,4
367,0.734,0.015288733877241611,1.4105263157894738e-06,0.7606300860643387,0.9166666666666666,0.943963419397672,4
368,0.736,0.04010094702243805,1.4000000000000001e-06,0.7661792039871216,0.9166666666666666,0.9495125373204549,4
369,0.738,-0.07565121352672577,1.3894736842105263e-06,0.45971308648586273,0.9166666666666666,0.6430464198191961,4
370,0.74,0.11660309135913849,1.3789473684210528e-06,0.7514581978321075,0.8333333333333333,0.9181248644987742,4
371,0.742,-0.05938255041837692,1.3684210526315791e-06,0.6372363120317459,0.9166666666666666,0.8205696453650793,4
372,0.744,0.1445152759552002,1.3578947368421052e-06,0.7553395330905914,0.9166666666666666,0.9386728664239248,4
373,0.746,0.13588345050811768,1.3473684210526316e-06,0.2187625141814351,0.6666666666666666,0.3520958475147684,4
374,0.748,0.051781222224235535,1.3368421052631581e-06,0.6882025301456451,1.0,0.8882025301456451,4
375,0.75,-0.09656957536935806,1.3263157894736844e-06,0.6776652932167053,0.75,0.8276652932167052,4
376,0.752,0.0653027817606926,1.3157894736842106e-06,0.8365841805934906,0.9166666666666666,1.019917513926824,4
377,0.754,0.0840848833322525,1.3052631578947369e-06,0.4111349508166313,0.9166666666666666,0.5944682841499647,4
378,0.756,-0.09751413017511368,1.2947368421052634e-06,0.40132082998752594,1.0,0.6013208299875259,4
379,0.758,-0.003419815795496106,1.2842105263157895e-06,0.698998361825943,0.6666666666666666,0.8323316951592763,4
380,0.76,0.04135175794363022,1.2736842105263159e-06,0.7620700001716614,0.9166666666666666,0.9454033335049947,4
381,0.762,0.037614788860082626,1.2631578947368422e-06,0.6036547124385834,0.9166666666666666,0.7869880457719167,4
382,0.764,0.15349110960960388,1.2526315789473687e-06,0.4468967095017433,0.75,0.5968967095017432,4
383,0.766,0.05319871008396149,1.2421052631578948e-06,0.6293917521834373,0.6666666666666666,0.7627250855167707,4
384,0.768,-0.03981338441371918,1.2315789473684212e-06,0.6609758883714676,0.9166666666666666,0.8443092217048009,4
385,0.77,0.05711386725306511,1.2210526315789475e-06,0.6563871502876282,0.9166666666666666,0.8397204836209615,4
386,0.772,0.05473320558667183,1.2105263157894738e-06,0.47978951036930084,0.5833333333333333,0.5964561770359675,4
387,0.774,-0.1107616126537323,1.2000000000000002e-06,0.5969729721546173,0.75,0.7469729721546172,4
388,0.776,0.04589495062828064,1.1894736842105265e-06,0.45809148997068405,0.6666666666666666,0.5914248233040174,4
389,0.778,-0.021016959100961685,1.1789473684210526e-06,0.7620446532964706,0.75,0.9120446532964706,4
390,0.78,0.06179463118314743,1.1684210526315791e-06,0.5975216329097748,0.6666666666666666,0.7308549662431081,4
391,0.782,0.09266624599695206,1.1578947368421053e-06,0.5984182804822922,0.9166666666666666,0.7817516138156255,4
392,0.784,-0.00011980836279690266,1.1473684210526316e-06,0.5956845581531525,0.9166666666666666,0.7790178914864858,4
393,0.786,0.13065235316753387,1.136842105263158e-06,0.7115550935268402,0.8333333333333333,0.8782217601935068,4
394,0.788,0.10319463908672333,1.1263157894736842e-06,0.5516626611351967,0.9166666666666666,0.73499599446853,4
395,0.79,-0.04245756193995476,1.1157894736842106e-06,0.5323555171489716,0.75,0.6823555171489715,4
396,0.792,0.047318778932094574,1.1052631578947369e-06,0.664926066994667,0.5,0.764926066994667,4
397,0.794,0.03964828699827194,1.0947368421052632e-06,0.7451143860816956,0.5833333333333333,0.8617810527483623,4
398,0.796,0.04335229843854904,1.0842105263157895e-06,0.5516064837574959,0.9166666666666666,0.7349398170908292,4
399,0.798,0.17275255918502808,1.0736842105263159e-06,0.7379393577575684,0.75,0.8879393577575683,4
400,0.8,0.12345553189516068,1.0631578947368422e-06,0.46491770446300507,0.8333333333333333,0.6315843711296717,4
401,0.802,0.022677261382341385,1.0526315789473685e-06,0.7325137406587601,0.8333333333333334,0.8991804073254267,4
402,0.804,-0.09866540879011154,1.0421052631578949e-06,0.6546467989683151,0.6666666666666666,0.7879801323016484,4
403,0.806,-0.02422763593494892,1.0315789473684212e-06,0.5385348498821259,0.75,0.6885348498821258,4
404,0.808,0.014453910291194916,1.0210526315789475e-06,0.6753328740596771,1.0,0.8753328740596771,4
405,0.81,0.12064693123102188,1.0105263157894738e-06,0.5661089718341827,0.8333333333333333,0.7327756385008494,4
406,0.812,0.19251903891563416,1.0000000000000002e-06,0.4886155277490616,0.5833333333333333,0.6052821944157283,4
407,0.814,-0.09086138010025024,9.894736842105265e-07,0.49827634543180466,1.0,0.6982763454318046,4
408,0.816,-0.1770588904619217,9.789473684210526e-07,0.6063124537467957,0.8333333333333333,0.7729791204134623,4
409,0.818,0.050883837044239044,9.68421052631579e-07,0.5317668542265892,0.9166666666666666,0.7151001875599226,4
410,0.82,-0.022064754739403725,9.578947368421053e-07,0.7083197087049484,0.5833333333333333,0.8249863753716151,4
411,0.822,0.04041794314980507,9.473684210526317e-07,0.5501074567437172,0.5,0.6501074567437172,4
412,0.824,0.05268824100494385,9.368421052631579e-07,0.3437941446900368,0.9166666666666666,0.5271274780233701,4
413,0.826,0.12204068899154663,9.263157894736844e-07,0.5545787066221237,0.9166666666666666,0.7379120399554571,4
414,0.828,-0.011782308109104633,9.157894736842106e-07,0.6861592680215836,0.9166666666666666,0.8694926013549169,4
415,0.83,0.02353484369814396,9.05263157894737e-07,0.5646865218877792,0.9166666666666666,0.7480198552211126,4
416,0.832,0.2211402952671051,8.947368421052632e-07,0.6627968102693558,0.8333333333333333,0.8294634769360224,4
417,0.834,0.2186409831047058,8.842105263157895e-07,0.5647275745868683,0.9166666666666666,0.7480609079202016,4
418,0.836,0.11175142973661423,8.736842105263159e-07,0.6949201375246048,1.0,0.8949201375246048,4
419,0.838,0.21676358580589294,8.631578947368421e-07,0.5043416544795036,0.8333333333333334,0.6710083211461703,4
420,0.84,-0.14133058488368988,8.526315789473685e-07,0.5860899835824966,1.0,0.7860899835824966,4
421,0.842,-0.14930032193660736,8.421052631578948e-07,0.6614166796207428,0.8333333333333333,0.8280833462874094,4
422,0.844,0.058521825820207596,8.315789473684212e-07,0.6619650572538376,0.9166666666666666,0.8452983905871709,4
423,0.846,-0.008865050971508026,8.210526315789474e-07,0.6532716192305088,0.9166666666666666,0.8366049525638422,4
424,0.848,0.014838353730738163,8.105263157894736e-07,0.7936959862709045,0.9166666666666666,0.9770293196042379,4
425,0.85,-0.02018802985548973,8.000000000000001e-07,0.7014432549476624,1.0,0.9014432549476623,4
426,0.852,0.11457149684429169,7.894736842105263e-07,0.6208460032939911,0.75,0.770846003293991,4
427,0.854,-0.14468583464622498,7.789473684210527e-07,0.6161045581102371,1.0,0.8161045581102371,4
428,0.856,-0.04666202887892723,7.684210526315789e-07,0.5846433565020561,0.8333333333333333,0.7513100231687228,4
429,0.858,-0.14477461576461792,7.578947368421054e-07,0.6551680713891983,0.75,0.8051680713891982,4
430,0.86,0.09839639812707901,7.473684210526316e-07,0.7744126170873642,0.8333333333333333,0.9410792837540308,4
431,0.862,0.025147804990410805,7.368421052631579e-07,0.5118086263537407,0.8333333333333333,0.6784752930204073,4
432,0.864,-0.04006992653012276,7.263157894736843e-07,0.6145680695772171,0.8333333333333334,0.7812347362438837,4
433,0.866,0.08375725895166397,7.157894736842106e-07,0.5940644815564156,0.5,0.6940644815564155,4
434,0.868,0.1033017709851265,7.052631578947369e-07,0.6193410903215408,0.8333333333333333,0.7860077569882075,4
435,0.87,0.08133140206336975,6.947368421052631e-07,0.707003116607666,0.8333333333333333,0.8736697832743326,4
436,0.872,0.03993269056081772,6.842105263157896e-07,0.34745049104094505,0.8333333333333333,0.5141171577076117,4
437,0.874,0.09669952094554901,6.736842105263158e-07,0.7596276104450226,0.9166666666666666,0.9429609437783559,4
438,0.876,0.04250026494264603,6.631578947368422e-07,0.8406931459903717,0.9166666666666666,1.024026479323705,4
439,0.878,-0.0068146237172186375,6.526315789473684e-07,0.5501662641763687,0.9166666666666666,0.7334995975097021,4
440,0.88,0.04978535324335098,6.421052631578948e-07,0.4798947125673294,0.75,0.6298947125673293,4
441,0.882,-0.03189481422305107,6.315789473684211e-07,0.5649963766336441,1.0,0.7649963766336441,4
442,0.884,0.014563847333192825,6.210526315789474e-07,0.7343666106462479,1.0,0.9343666106462478,4
443,0.886,0.09626848995685577,6.105263157894738e-07,0.3486247882246971,0.8333333333333333,0.5152914548913637,4
444,0.888,0.01777232438325882,6.000000000000001e-07,0.6787980198860168,1.0,0.8787980198860168,4
445,0.89,0.04635879024863243,5.894736842105263e-07,0.6115880757570267,0.8333333333333333,0.7782547424236933,4
446,0.892,-0.05898142233490944,5.789473684210526e-07,0.5769909918308258,0.9166666666666666,0.7603243251641592,4
447,0.894,-0.05161110684275627,5.68421052631579e-07,0.5694820433855057,1.0,0.7694820433855056,4
448,0.896,-0.0249605942517519,5.578947368421053e-07,0.6914978176355362,0.9166666666666666,0.8748311509688695,4
449,0.898,0.1941874623298645,5.473684210526316e-07,0.638165608048439,0.8333333333333333,0.8048322747151057,4
450,0.9,0.0932878777384758,5.368421052631579e-07,0.8399927914142609,0.41666666666666663,0.9233261247475941,4
451,0.902,0.034343089908361435,5.263157894736843e-07,0.7209941893815994,0.75,0.8709941893815993,4
452,0.904,0.14284436404705048,5.157894736842106e-07,0.6670781672000885,0.8333333333333334,0.8337448338667551,4
453,0.906,0.05722791329026222,5.052631578947369e-07,0.6600358784198761,0.5833333333333333,0.7767025450865428,4
454,0.908,-0.026867307722568512,4.947368421052632e-07,0.6119718477129936,0.8333333333333333,0.7786385143796603,4
455,0.91,-0.05912631377577782,4.842105263157895e-07,0.6330197006464005,0.9166666666666666,0.8163530339797338,4
456,0.912,-0.1562197208404541,4.7368421052631585e-07,0.6451848745346069,1.0,0.8451848745346069,4
457,0.914,0.284553587436676,4.631578947368422e-07,0.2586733680218458,0.9166666666666666,0.44200670135517917,4
458,0.916,0.21964941918849945,4.526315789473685e-07,0.48309165239334106,0.8333333333333333,0.6497583190600077,4
459,0.918,0.008677852340042591,4.421052631578947e-07,0.41670330986380577,0.75,0.5667033098638057,4
460,0.92,0.038240935653448105,4.3157894736842105e-07,0.32224251702427864,1.0,0.5222425170242786,4
461,0.922,0.10835946351289749,4.210526315789474e-07,0.6773875206708908,0.9166666666666666,0.8607208540042242,4
462,0.924,-0.15299570560455322,4.105263157894737e-07,0.5278366059064865,0.8333333333333334,0.6945032725731531,4
463,0.926,0.08664558082818985,4.0000000000000003e-07,0.5249415710568428,0.75,0.6749415710568427,4
464,0.928,0.052365269511938095,3.8947368421052636e-07,0.6888025999069214,0.6666666666666666,0.8221359332402547,4
465,0.93,0.15790747106075287,3.789473684210527e-07,0.41165065858513117,0.75,0.5616506585851312,4
466,0.932,0.04551190137863159,3.6842105263157896e-07,0.6984347999095917,0.8333333333333333,0.8651014665762583,4
467,0.934,-0.02508983202278614,3.578947368421053e-07,0.6280886232852936,1.0,0.8280886232852935,4
468,0.936,0.08944745361804962,3.4736842105263157e-07,0.3847026079893112,1.0,0.5847026079893112,4
469,0.938,0.1409478783607483,3.368421052631579e-07,0.7827352732419968,0.75,0.9327352732419967,4
470,0.94,-0.05926808714866638,3.263157894736842e-07,0.7820665240287781,1.0,0.982066524028778,4
471,0.942,0.08812279254198074,3.1578947368421055e-07,0.40750349313020706,0.9166666666666666,0.5908368264635404,4
472,0.944,0.07421957701444626,3.052631578947369e-07,0.7160248011350632,0.8333333333333333,0.8826914678017298,4
473,0.946,-0.008558603934943676,2.9473684210526315e-07,0.6173717975616455,0.8333333333333333,0.7840384642283121,4
474,0.948,-0.1987699717283249,2.842105263157895e-07,0.538673147559166,0.9166666666666666,0.7220064808924993,4
475,0.95,-0.09955212473869324,2.736842105263158e-07,0.5932505652308464,0.8333333333333333,0.759917231897513,4
476,0.952,0.11672084778547287,2.6315789473684213e-07,0.2589479498565197,1.0,0.4589479498565197,4
477,0.954,0.0976775661110878,2.5263157894736846e-07,0.28599201515316963,0.75,0.4359920151531696,4
478,0.956,0.06747454404830933,2.4210526315789473e-07,0.5066161826252937,0.8333333333333333,0.6732828492919604,4
479,0.958,-0.059377722442150116,2.315789473684211e-07,0.6593184322118759,0.8333333333333333,0.8259850988785425,4
480,0.96,0.08624352514743805,2.2105263157894736e-07,0.8307771682739258,1.0,1.0307771682739257,4
481,0.962,-0.15646106004714966,2.105263157894737e-07,0.5762232467532158,0.8333333333333333,0.7428899134198824,4
482,0.964,0.08791323751211166,2.0000000000000002e-07,0.681398406624794,0.8333333333333333,0.8480650732914606,4
483,0.966,0.06540136784315109,1.8947368421052634e-07,0.6401778012514114,0.9166666666666666,0.8235111345847448,4
484,0.968,-0.21985968947410583,1.7894736842105265e-07,0.6385906785726547,0.75,0.7885906785726546,4
485,0.97,0.03711167350411415,1.6842105263157895e-07,0.5892270803451538,0.6666666666666666,0.7225604136784871,4
486,0.972,0.07568984478712082,1.5789473684210527e-07,0.7054013013839722,0.8333333333333333,0.8720679680506388,4
487,0.974,-0.003753551747649908,1.4736842105263158e-07,0.5644747987389565,0.9166666666666666,0.7478081320722898,4
488,0.976,-0.06433866918087006,1.368421052631579e-07,0.6923957169055939,0.8333333333333333,0.8590623835722605,4
489,0.978,-0.00042424173443578184,1.2631578947368423e-07,0.588737353682518,0.8333333333333333,0.7554040203491846,4
490,0.98,0.2939545214176178,1.1578947368421054e-07,0.6843583136796951,0.8333333333333333,0.8510249803463618,4
491,0.982,0.04120263084769249,1.0526315789473685e-07,0.7003028690814972,0.8333333333333333,0.8669695357481638,4
492,0.984,-0.15910126268863678,9.473684210526317e-08,0.6900544613599777,0.9166666666666666,0.8733877946933111,4
493,0.986,-0.09221983700990677,8.421052631578947e-08,0.651563972234726,0.75,0.8015639722347259,4
494,0.988,0.11142249405384064,7.368421052631579e-08,0.7340322583913803,1.0,0.9340322583913803,4
495,0.99,0.06321482360363007,6.315789473684211e-08,0.8107133209705353,0.8333333333333333,0.9773799876372019,4
496,0.992,-0.04811486601829529,5.263157894736842e-08,0.6633519530296326,0.9166666666666666,0.8466852863629659,4
497,0.994,0.10285921394824982,4.2105263157894737e-08,0.36451082676649094,0.9166666666666666,0.5478441600998243,4
498,0.996,0.20154063403606415,3.157894736842106e-08,0.6162513494491577,0.9166666666666666,0.7995846827824911,4
499,0.998,0.095736064016819,2.1052631578947368e-08,0.7288751155138016,0.75,0.8788751155138015,4
500,1.0,0.20172235369682312,1.0526315789473684e-08,0.7144729942083359,0.9166666666666666,0.8978063275416692,4
500,1.0,,,0.7144729942083359,0.9166666666666666,0.8978063275416692,4
